4747, none, minecraft:the_void, CREATURE, ars_nouveau:drygmy, 10, 1, 1
5063, forest, minecraft:forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5064, forest, minecraft:forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
5065, forest, minecraft:forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
5066, forest, minecraft:forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
5067, forest, minecraft:flower_forest, MONSTER, minecraft:spider, 50, 4, 4
5068, forest, minecraft:flower_forest, MONSTER, minecraft:zombie, 50, 4, 4
5069, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
5070, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton, 50, 4, 4
5071, forest, minecraft:flower_forest, MONSTER, minecraft:creeper, 50, 4, 4
5072, forest, minecraft:flower_forest, MONSTER, minecraft:slime, 50, 4, 4
5073, forest, minecraft:flower_forest, MONSTER, minecraft:enderman, 5, 1, 4
5074, forest, minecraft:flower_forest, MONSTER, minecraft:witch, 5, 1, 1
5075, forest, minecraft:flower_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5076, forest, minecraft:flower_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5077, forest, minecraft:flower_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
5078, forest, minecraft:flower_forest, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
5079, forest, minecraft:flower_forest, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
5080, forest, minecraft:flower_forest, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
5081, forest, minecraft:flower_forest, MONSTER, alexsmobs:centipede_head, 15, 1, 1
5082, forest, minecraft:flower_forest, MONSTER, quark:toretoise, 50, 2, 4
5083, forest, minecraft:flower_forest, MONSTER, quark:stoneling, 50, 1, 1
5084, forest, minecraft:flower_forest, CREATURE, minecraft:sheep, 12, 4, 4
5085, forest, minecraft:flower_forest, CREATURE, minecraft:pig, 10, 4, 4
5086, forest, minecraft:flower_forest, CREATURE, minecraft:chicken, 10, 4, 4
5087, forest, minecraft:flower_forest, CREATURE, minecraft:cow, 10, 4, 4
5088, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit, 10, 2, 3
5089, forest, minecraft:flower_forest, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
5090, forest, minecraft:flower_forest, CREATURE, earthmobsmod:moolip, 10, 3, 4
5091, forest, minecraft:flower_forest, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
5092, forest, minecraft:flower_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
5093, forest, minecraft:flower_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
5094, forest, minecraft:flower_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 1
5095, forest, minecraft:flower_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
5096, forest, minecraft:flower_forest, CREATURE, alexsmobs:hummingbird, 19, 7, 7
5097, forest, minecraft:flower_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
5098, forest, minecraft:flower_forest, CREATURE, alexsmobs:crow, 10, 3, 5
5099, forest, minecraft:flower_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
5100, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
5101, forest, minecraft:flower_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5102, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5103, forest, minecraft:flower_forest, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
5104, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
5105, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
5106, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
5107, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
5108, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
5109, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
5110, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5111, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
5112, forest, minecraft:flower_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
5113, forest, minecraft:flower_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
5114, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 50, 4, 4
5115, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 50, 4, 4
5116, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
5117, forest, minecraft:birch_forest, MONSTER, minecraft:skeleton, 50, 4, 4
5118, forest, minecraft:birch_forest, MONSTER, minecraft:creeper, 50, 4, 4
5119, forest, minecraft:birch_forest, MONSTER, minecraft:slime, 50, 4, 4
5120, forest, minecraft:birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
5121, forest, minecraft:birch_forest, MONSTER, minecraft:witch, 5, 1, 1
5122, forest, minecraft:birch_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5123, forest, minecraft:birch_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5124, forest, minecraft:birch_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
5125, forest, minecraft:birch_forest, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
5126, forest, minecraft:birch_forest, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
5127, forest, minecraft:birch_forest, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
5128, forest, minecraft:birch_forest, MONSTER, alexsmobs:centipede_head, 15, 1, 1
5129, forest, minecraft:birch_forest, MONSTER, quark:toretoise, 50, 2, 4
5130, forest, minecraft:birch_forest, MONSTER, quark:stoneling, 50, 1, 1
5131, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
5132, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 10, 4, 4
5133, forest, minecraft:birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
5134, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 10, 4, 4
5135, forest, minecraft:birch_forest, CREATURE, sullysmod:tortoise, 10, 1, 3
5136, forest, minecraft:birch_forest, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
5137, forest, minecraft:birch_forest, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
5138, forest, minecraft:birch_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
5139, forest, minecraft:birch_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
5140, forest, minecraft:birch_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 1
5141, forest, minecraft:birch_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
5142, forest, minecraft:birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
5143, forest, minecraft:birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
5144, forest, minecraft:birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
5145, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
5146, forest, minecraft:birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5147, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5148, forest, minecraft:birch_forest, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
5149, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
5150, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
5151, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
5152, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
5153, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
5154, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
5155, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5156, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
5157, forest, minecraft:birch_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
5158, forest, minecraft:birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
5159, forest, minecraft:dark_forest, MONSTER, minecraft:spider, 50, 4, 4
5160, forest, minecraft:dark_forest, MONSTER, minecraft:zombie, 50, 4, 4
5161, forest, minecraft:dark_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
5162, forest, minecraft:dark_forest, MONSTER, minecraft:skeleton, 50, 4, 4
5163, forest, minecraft:dark_forest, MONSTER, minecraft:creeper, 50, 4, 4
5164, forest, minecraft:dark_forest, MONSTER, minecraft:slime, 50, 4, 4
5165, forest, minecraft:dark_forest, MONSTER, minecraft:enderman, 5, 1, 4
5166, forest, minecraft:dark_forest, MONSTER, minecraft:witch, 5, 1, 1
5167, forest, minecraft:dark_forest, MONSTER, earthmobsmod:bone_spider, 10, 1, 1
5168, forest, minecraft:dark_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5169, forest, minecraft:dark_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5170, forest, minecraft:dark_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
5171, forest, minecraft:dark_forest, MONSTER, biomemakeover:moth, 50, 2, 3
5172, forest, minecraft:dark_forest, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
5173, forest, minecraft:dark_forest, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
5174, forest, minecraft:dark_forest, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
5175, forest, minecraft:dark_forest, MONSTER, alexsmobs:centipede_head, 15, 1, 1
5176, forest, minecraft:dark_forest, MONSTER, quark:toretoise, 50, 2, 4
5177, forest, minecraft:dark_forest, MONSTER, quark:stoneling, 50, 1, 1
5178, forest, minecraft:dark_forest, CREATURE, minecraft:sheep, 12, 4, 4
5179, forest, minecraft:dark_forest, CREATURE, minecraft:pig, 10, 4, 4
5180, forest, minecraft:dark_forest, CREATURE, minecraft:chicken, 10, 4, 4
5181, forest, minecraft:dark_forest, CREATURE, minecraft:cow, 10, 4, 4
5182, forest, minecraft:dark_forest, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
5183, forest, minecraft:dark_forest, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
5184, forest, minecraft:dark_forest, CREATURE, biomemakeover:owl, 20, 1, 4
5185, forest, minecraft:dark_forest, CREATURE, biomemakeover:rootling, 40, 2, 6
5186, forest, minecraft:dark_forest, CREATURE, minecraft:fox, 10, 2, 2
5187, forest, minecraft:dark_forest, CREATURE, minecraft:rabbit, 10, 2, 3
5188, forest, minecraft:dark_forest, CREATURE, cnb:sporeling, 10, 0, 0
5189, forest, minecraft:dark_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
5190, forest, minecraft:dark_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
5191, forest, minecraft:dark_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 1
5192, forest, minecraft:dark_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
5193, forest, minecraft:dark_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
5194, forest, minecraft:dark_forest, CREATURE, alexsmobs:crow, 10, 3, 5
5195, forest, minecraft:dark_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
5196, forest, minecraft:dark_forest, AMBIENT, minecraft:bat, 10, 8, 8
5197, forest, minecraft:dark_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5198, forest, minecraft:dark_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5199, forest, minecraft:dark_forest, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
5200, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
5201, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
5202, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
5203, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
5204, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
5205, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
5206, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5207, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
5208, forest, minecraft:dark_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
5209, forest, minecraft:dark_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
5210, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider, 50, 4, 4
5211, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie, 50, 4, 4
5212, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
5213, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton, 50, 4, 4
5214, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper, 50, 4, 4
5215, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime, 50, 4, 4
5216, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
5217, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
5218, forest, minecraft:old_growth_birch_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5219, forest, minecraft:old_growth_birch_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5220, forest, minecraft:old_growth_birch_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
5221, forest, minecraft:old_growth_birch_forest, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
5222, forest, minecraft:old_growth_birch_forest, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
5223, forest, minecraft:old_growth_birch_forest, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
5224, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:centipede_head, 15, 1, 1
5225, forest, minecraft:old_growth_birch_forest, MONSTER, quark:toretoise, 50, 2, 4
5226, forest, minecraft:old_growth_birch_forest, MONSTER, quark:stoneling, 50, 1, 1
5227, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
5228, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
5229, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
5230, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 10, 4, 4
5231, forest, minecraft:old_growth_birch_forest, CREATURE, sullysmod:tortoise, 10, 1, 3
5232, forest, minecraft:old_growth_birch_forest, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
5233, forest, minecraft:old_growth_birch_forest, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
5234, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
5235, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
5236, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 1
5237, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
5238, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
5239, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
5240, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
5241, forest, minecraft:old_growth_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
5242, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5243, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5244, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
5245, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
5246, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
5247, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
5248, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
5249, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
5250, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
5251, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5252, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
5253, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
5254, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
5255, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider, 50, 4, 4
5256, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie, 50, 4, 4
5257, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
5258, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton, 50, 4, 4
5259, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:creeper, 50, 4, 4
5260, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime, 50, 4, 4
5261, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman, 5, 1, 4
5262, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
5263, taiga, minecraft:old_growth_pine_taiga, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5264, taiga, minecraft:old_growth_pine_taiga, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5265, taiga, minecraft:old_growth_pine_taiga, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
5266, taiga, minecraft:old_growth_pine_taiga, MONSTER, ars_nouveau:wilden_guardian, 50, 1, 1
5267, taiga, minecraft:old_growth_pine_taiga, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
5268, taiga, minecraft:old_growth_pine_taiga, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
5269, taiga, minecraft:old_growth_pine_taiga, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
5270, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:centipede_head, 15, 1, 1
5271, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:toretoise, 50, 2, 4
5272, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:stoneling, 50, 1, 1
5273, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:sheep, 12, 4, 4
5274, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 10, 4, 4
5275, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken, 10, 4, 4
5276, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 10, 4, 4
5277, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 10, 4, 4
5278, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
5279, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 10, 2, 4
5280, taiga, minecraft:old_growth_pine_taiga, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
5281, taiga, minecraft:old_growth_pine_taiga, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
5282, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 1
5283, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
5284, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
5285, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
5286, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
5287, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5288, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5289, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
5290, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
5291, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
5292, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
5293, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
5294, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
5295, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
5296, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5297, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
5298, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
5299, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
5300, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 50, 4, 4
5301, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 50, 4, 4
5302, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
5303, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 50, 4, 4
5304, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:creeper, 50, 4, 4
5305, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 50, 4, 4
5306, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 5, 1, 4
5307, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 5, 1, 1
5308, taiga, minecraft:old_growth_spruce_taiga, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5309, taiga, minecraft:old_growth_spruce_taiga, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5310, taiga, minecraft:old_growth_spruce_taiga, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
5311, taiga, minecraft:old_growth_spruce_taiga, MONSTER, ars_nouveau:wilden_guardian, 50, 1, 1
5312, taiga, minecraft:old_growth_spruce_taiga, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
5313, taiga, minecraft:old_growth_spruce_taiga, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
5314, taiga, minecraft:old_growth_spruce_taiga, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
